burst duration,within-burst spiking freq,within-burst max spiking freq,within-burst number of spikes,inter-burst interval,percentage of burst spikes,burst frequency,mean surprise,max surprise,Subject,Neuron,Stimuli
0.1675000000000182,41.791044776114866,49.83388704318199,7,0.24619999999998754,0.4375,2.034381039568696,0.9882524387934215,1.149650337888997,070924_1,S2U4,Ner
0.12359999999998195,24.27184466019772,24.27184466019772,3,0.0,0.14285714285714285,1.0047221943132865,0.8256464956061057,0.8256464956061057,070924_1,S2U4,Ner
0.18559999999999377,59.26724137931233,73.80073800736825,11,0.2161000000000115,0.4230769230769231,2.212878955521158,0.9764671792739485,0.9927132112120987,070924_1,S2U4,Ner
0.06030000000001223,132.66998341622516,229.0076335876368,8,0.7030999999999779,0.25806451612903225,2.0916126333403153,1.3983206560825838,1.5626189031035775,070924_1,S2U5,Ner
0.15320000000002665,78.32898172322398,107.14285714278058,12,0.4971999999999639,0.32432432432432434,3.139717425431709,1.127071918406009,1.2682009872720992,070924_1,S2U5,Ner
0.11179999999998813,80.50089445439137,141.8439716312146,9,0.1203000000000145,0.3,2.0259319286871933,1.343254176986811,1.9562173869086,070924_1,S2U5,Ner
0.06860000000003197,145.77259475211866,163.04347826074587,10,0.5683999999999685,0.2222222222222222,3.036437246963564,0.9161681047756655,1.2867228764513294,070924_1,S2U5,Ner
0.1565999999999974,89.39974457215985,154.63917525780917,14,0.5349999999999966,0.3684210526315789,4.030632809351169,1.115262086744602,1.6801696793316958,070924_1,S2U5,Ner
0.14220000000000255,28.12939521800231,28.12939521800231,4,0.0,0.36363636363636365,1.0259567046270812,0.9619921757565774,0.9619921757565774,070924_1,S3U1,Ner
0.28949999999997544,20.725388601038027,20.725388601038027,6,0.0,0.5454545454545454,1.0389610389610329,0.982073934449837,0.982073934449837,070924_1,S3U1,Ner
0.0957000000000221,31.347962382437903,31.347962382437903,3,0.0,0.375,1.1354604292040549,0.8977309869569299,0.8977309869569299,070924_1,S3U1,Ner
0.061700000000001864,48.622366288491236,48.622366288491236,3,0.0,0.25,1.093732910423278,1.3976664892979975,1.3976664892979975,070924_1,S3U1,Ner
0.5255000000000223,7.611798287345063,7.611798287345063,4,0.0,0.8,1.0628122010840693,1.3001666084306491,1.3001666084306491,070924_1,S4U1,Ner
0.19169999999999732,26.082420448617995,26.082420448617995,5,0.0,0.8333333333333334,1.0068465565847748,1.7930203947480001,1.7930203947480001,070924_1,S4U2,Ner
0.2680000000000007,14.92537313432832,14.92537313432832,4,0.0,0.8,1.077586206896555,1.4189724471916194,1.4189724471916194,070924_1,S4U2,Ner
0.2510000000000048,23.904382470119067,23.904382470119067,6,0.0,0.6666666666666666,1.0993843447669163,1.5785490901851988,1.5785490901851988,070924_1,S1U2,Ner
0.06460000000001287,46.43962848296289,46.43962848296289,3,0.0,0.25,1.0360547036883438,0.9510263367084091,0.9510263367084091,070924_1,S1U2,Ner
0.07990000000000919,87.60951188985226,95.54140127391344,7,0.15379999999998972,0.3333333333333333,2.802297884265142,1.2468215078032852,1.5954484954845274,070924_1,S1U2,Ner
0.11359999999999104,26.408450704227434,26.408450704227434,3,0.0,0.15789473684210525,1.050199537912198,1.3694785634090332,1.3694785634090332,070924_1,S1U3,Ner
0.3976000000000113,35.211267605632806,38.23427181091402,14,0.091700000000003,0.7368421052631579,2.0167389331450867,1.4565679573499968,1.6995480004496237,070924_1,S1U3,Ner
0.24559999999996762,61.074918566783296,119.04761904756083,15,0.3228000000000293,0.46875,3.1249999999999742,1.232007002846628,1.6018897812500523,070924_1,S1U3,Ner
